Latitude,Longitude,Altitude,MagX,MagY,MagZ,NetField,TimeStamp
71.0713502,31.618493,125.9000015258789,32.457,-21.663,-26.985,47.444,03/20/2023 18:43:41
71.0713502,31.618493,125.9000015258789,34.256,-22.188,-26.311,48.560,03/20/2023 18:43:41
71.0713502,31.618493,125.9000015258789,31.558,-22.563,-26.460,46.959,03/20/2023 18:43:41
71.0713502,31.618493,125.9000015258789,27.810,-24.137,-27.510,45.965,03/20/2023 18:43:41
71.0713502,31.618493,125.9000015258789,30.433,-25.861,-26.011,47.660,03/20/2023 18:43:41
71.0713502,31.618493,125.9000015258789,29.534,-25.186,-25.486,46.434,03/20/2023 18:43:42
71.0713502,31.618493,125.9000015258789,29.909,-24.961,-25.636,46.635,03/20/2023 18:43:42
71.0713502,31.618493,125.9000015258789,31.783,-26.910,-23.762,47.947,03/20/2023 18:43:42
71.0713502,31.618493,125.9000015258789,32.082,-27.135,-23.687,48.236,03/20/2023 18:43:42
71.0713502,31.618493,125.9000015258789,32.157,-26.460,-23.537,47.836,03/20/2023 18:43:42
71.0713502,31.618493,125.9000015258789,31.633,-26.011,-25.711,48.355,03/20/2023 18:43:43
71.0713502,31.618493,125.9000015258789,31.857,-25.261,-25.861,48.185,03/20/2023 18:43:43
71.0713502,31.618493,125.9000015258789,29.984,-25.186,-25.186,46.559,03/20/2023 18:43:43
71.0713502,31.618493,125.9000015258789,30.208,-24.362,-24.661,45.981,03/20/2023 18:43:43
71.0713502,31.618493,125.9000015258789,31.783,-25.936,-25.636,48.373,03/20/2023 18:43:43
71.0713502,31.618493,125.9000015258789,30.958,-25.411,-26.610,48.086,03/20/2023 18:43:44
71.0713502,31.618493,125.9000015258789,30.883,-25.786,-26.835,48.361,03/20/2023 18:43:44
71.0713502,31.618493,125.9000015258789,32.307,-24.811,-27.360,49.071,03/20/2023 18:43:44
71.0713502,31.618493,125.9000015258789,32.457,-25.711,-25.111,48.426,03/20/2023 18:43:44
71.0713502,31.618493,125.9000015258789,31.783,-25.636,-27.660,49.319,03/20/2023 18:43:44
71.0713502,31.618493,125.9000015258789,31.708,-23.687,-24.586,46.593,03/20/2023 18:43:45
71.0713502,31.618493,125.9000015258789,33.057,-24.961,-26.385,49.112,03/20/2023 18:43:45
71.0713502,31.618493,125.9000015258789,32.832,-24.437,-24.586,47.745,03/20/2023 18:43:45
71.0713502,31.618493,125.9000015258789,31.108,-25.036,-25.936,47.615,03/20/2023 18:43:45
71.0713502,31.618493,125.9000015258789,30.658,-24.961,-25.186,46.876,03/20/2023 18:43:45
71.0713502,31.618493,125.9000015258789,30.583,-25.261,-25.561,47.189,03/20/2023 18:43:46
71.0713502,31.618493,125.9000015258789,32.157,-25.336,-25.411,48.184,03/20/2023 18:43:46
71.0713502,31.618493,125.9000015258789,31.783,-24.512,-25.561,47.585,03/20/2023 18:43:46
71.0713502,31.618493,125.9000015258789,30.508,-23.987,-26.610,47.056,03/20/2023 18:43:46
71.0713502,31.618493,125.9000015258789,32.457,-25.636,-26.910,49.344,03/20/2023 18:43:46
71.0713502,31.618493,125.9000015258789,32.232,-25.636,-27.285,49.402,03/20/2023 18:43:47
71.0713502,31.618493,125.9000015258789,32.457,-23.912,-24.886,47.377,03/20/2023 18:43:47
71.0713502,31.618493,125.9000015258789,31.857,-24.362,-26.760,48.213,03/20/2023 18:43:47
71.0713502,31.618493,125.9000015258789,33.357,-24.137,-26.760,49.106,03/20/2023 18:43:47
71.0713502,31.618493,125.9000015258789,33.507,-25.261,-25.036,48.863,03/20/2023 18:43:47
71.0713502,31.618493,125.9000015258789,32.832,-25.186,-25.036,48.364,03/20/2023 18:43:48
71.0713502,31.618493,125.9000015258789,32.832,-24.736,-25.711,48.486,03/20/2023 18:43:48
71.0713502,31.618493,125.9000015258789,33.132,-26.311,-24.736,49.009,03/20/2023 18:43:48
71.0713502,31.618493,125.9000015258789,33.432,-26.610,-24.736,49.373,03/20/2023 18:43:48
71.0713502,31.618493,125.9000015258789,34.031,-25.411,-26.385,50.000,03/20/2023 18:43:48
71.0713502,31.618493,125.9000015258789,33.881,-25.111,-25.261,49.159,03/20/2023 18:43:49
71.0713502,31.618493,125.9000015258789,32.307,-25.636,-24.212,47.824,03/20/2023 18:43:49
71.0713502,31.618493,125.9000015258789,32.832,-25.561,-23.537,47.805,03/20/2023 18:43:49
71.0713502,31.618493,125.9000015258789,31.033,-25.786,-25.711,47.844,03/20/2023 18:43:49
71.0713502,31.618493,125.9000015258789,30.808,-25.561,-25.711,47.577,03/20/2023 18:43:49
71.0713502,31.618493,125.9000015258789,34.256,-24.886,-25.261,49.305,03/20/2023 18:43:50
71.0713502,31.618493,125.9000015258789,31.708,-24.661,-25.636,47.652,03/20/2023 18:43:50
71.0713502,31.618493,125.9000015258789,34.106,-25.036,-25.711,49.509,03/20/2023 18:43:50
71.0713502,31.618493,125.9000015258789,32.607,-26.685,-25.711,49.360,03/20/2023 18:43:50
71.0713502,31.618493,125.9000015258789,31.108,-24.062,-24.961,46.580,03/20/2023 18:43:50
71.0713502,31.618493,125.9000015258789,33.657,-24.287,-24.886,48.393,03/20/2023 18:43:51
71.0713502,31.618493,125.9000015258789,32.832,-24.437,-25.861,48.413,03/20/2023 18:43:51
71.0713502,31.618493,125.9000015258789,30.808,-25.036,-24.512,46.656,03/20/2023 18:43:51
71.0713502,31.618493,125.9000015258789,32.382,-25.336,-26.311,48.814,03/20/2023 18:43:51
71.0713502,31.618493,125.9000015258789,30.658,-24.437,-26.161,47.132,03/20/2023 18:43:51
71.0713502,31.618493,125.9000015258789,33.282,-24.736,-25.936,48.910,03/20/2023 18:43:52
71.0713502,31.618493,125.9000015258789,35.381,-25.336,-24.661,50.019,03/20/2023 18:43:52
71.0713502,31.618493,125.9000015258789,31.033,-26.311,-26.460,48.533,03/20/2023 18:43:52
71.0713502,31.618493,125.9000015258789,34.331,-25.561,-26.535,50.360,03/20/2023 18:43:52
71.0713502,31.618493,125.9000015258789,34.556,-26.011,-26.311,50.625,03/20/2023 18:43:52
71.0713502,31.618493,125.9000015258789,33.881,-25.711,-24.512,49.090,03/20/2023 18:43:53
71.0713502,31.618493,125.9000015258789,32.157,-24.661,-24.212,47.207,03/20/2023 18:43:53
71.0713502,31.618493,125.9000015258789,31.333,-24.362,-25.261,47.046,03/20/2023 18:43:53
71.0713502,31.618493,125.9000015258789,32.157,-25.711,-23.387,47.351,03/20/2023 18:43:53
71.0713502,31.618493,125.9000015258789,31.857,-25.186,-23.912,47.128,03/20/2023 18:43:53
71.0713502,31.618493,125.9000015258789,32.757,-25.036,-25.861,48.668,03/20/2023 18:43:54
71.0713502,31.618493,125.9000015258789,32.232,-25.561,-24.736,48.002,03/20/2023 18:43:54
71.0713502,31.618493,125.9000015258789,32.007,-25.786,-24.586,47.894,03/20/2023 18:43:54
71.0713502,31.618493,125.9000015258789,33.881,-25.786,-26.161,49.972,03/20/2023 18:43:54
71.0713502,31.618493,125.9000015258789,33.806,-25.636,-26.460,50.002,03/20/2023 18:43:54
71.0713502,31.618493,125.9000015258789,32.082,-25.861,-24.661,48.023,03/20/2023 18:43:55
71.0713502,31.618493,125.9000015258789,30.283,-24.661,-24.886,46.310,03/20/2023 18:43:55
71.0713502,31.618493,125.9000015258789,30.583,-25.111,-25.336,46.987,03/20/2023 18:43:55
71.0713502,31.618493,125.9000015258789,31.783,-25.711,-24.736,47.781,03/20/2023 18:43:55
71.0713502,31.618493,125.9000015258789,31.258,-25.786,-26.086,48.192,03/20/2023 18:43:55
71.0713502,31.618493,125.9000015258789,34.181,-25.561,-25.411,49.673,03/20/2023 18:43:56
71.0713502,31.618493,125.9000015258789,32.607,-26.311,-24.062,48.316,03/20/2023 18:43:56
71.0713502,31.618493,125.9000015258789,32.682,-24.212,-24.437,47.450,03/20/2023 18:43:56
71.0713502,31.618493,125.9000015258789,31.483,-26.236,-24.512,47.752,03/20/2023 18:43:56
71.0713502,31.618493,125.9000015258789,32.832,-26.535,-26.161,49.663,03/20/2023 18:43:56
71.0713502,31.618493,125.9000015258789,31.333,-25.561,-24.961,47.520,03/20/2023 18:43:57
71.0713502,31.618493,125.9000015258789,30.808,-26.385,-23.312,46.785,03/20/2023 18:43:57
71.0713502,31.618493,125.9000015258789,32.382,-25.936,-25.186,48.535,03/20/2023 18:43:57
71.0713502,31.618493,125.9000015258789,32.382,-25.186,-23.987,47.522,03/20/2023 18:43:57
71.0713502,31.618493,125.9000015258789,31.483,-27.810,-23.912,48.335,03/20/2023 18:43:57
71.0713502,31.618493,125.9000015258789,30.658,-26.460,-25.486,47.850,03/20/2023 18:43:58
71.0713502,31.618493,125.9000015258789,30.058,-26.535,-25.486,47.510,03/20/2023 18:43:58
71.0713502,31.618493,125.9000015258789,31.708,-25.336,-26.385,48.410,03/20/2023 18:43:58
71.0713502,31.618493,125.9000015258789,30.808,-26.385,-25.786,48.065,03/20/2023 18:43:58
71.0713502,31.618493,125.9000015258789,30.358,-25.261,-24.736,46.601,03/20/2023 18:43:58
71.0713502,31.618493,125.9000015258789,31.708,-26.161,-25.186,48.209,03/20/2023 18:43:59
71.0713502,31.618493,125.9000015258789,32.307,-26.311,-25.411,48.803,03/20/2023 18:43:59
71.0713502,31.618493,125.9000015258789,32.232,-26.760,-26.535,49.590,03/20/2023 18:43:59
71.0713502,31.618493,125.9000015258789,32.607,-26.535,-26.535,49.714,03/20/2023 18:43:59
71.0713502,31.618493,125.9000015258789,33.806,-26.011,-23.687,48.790,03/20/2023 18:43:59
71.0713502,31.618493,125.9000015258789,30.958,-24.886,-24.886,46.873,03/20/2023 18:44:00
71.0713502,31.618493,125.9000015258789,31.783,-25.111,-23.912,47.037,03/20/2023 18:44:00
71.0713502,31.618493,125.9000015258789,29.234,-25.936,-24.212,45.973,03/20/2023 18:44:00
71.0713502,31.618493,125.9000015258789,29.909,-25.936,-24.437,46.522,03/20/2023 18:44:00
71.0713502,31.618493,125.9000015258789,29.984,-25.786,-25.636,47.129,03/20/2023 18:44:00
71.0713502,31.618493,125.9000015258789,33.657,-26.385,-25.786,49.939,03/20/2023 18:44:01
71.0713502,31.618493,125.9000015258789,30.883,-26.985,-25.636,48.365,03/20/2023 18:44:01
71.0713502,31.618493,125.9000015258789,30.133,-26.161,-24.137,46.637,03/20/2023 18:44:01
71.0713502,31.618493,125.9000015258789,30.808,-25.036,-26.161,47.543,03/20/2023 18:44:01
71.0713502,31.618493,125.9000015258789,30.208,-26.460,-26.685,48.216,03/20/2023 18:44:01
71.0713502,31.618493,125.9000015258789,30.133,-25.186,-26.236,47.230,03/20/2023 18:44:02
71.0713502,31.618493,125.9000015258789,30.883,-25.486,-24.137,46.753,03/20/2023 18:44:02
71.0713502,31.618493,125.9000015258789,30.883,-25.411,-25.636,47.505,03/20/2023 18:44:02
71.0713502,31.618493,125.9000015258789,30.358,-25.936,-27.135,48.276,03/20/2023 18:44:02
71.0713502,31.618493,125.9000015258789,30.433,-25.711,-25.261,47.174,03/20/2023 18:44:02
71.0713502,31.618493,125.9000015258789,31.108,-24.661,-25.111,46.973,03/20/2023 18:44:03
71.0713502,31.618493,125.9000015258789,32.157,-26.311,-26.535,49.300,03/20/2023 18:44:03
71.0713502,31.618493,125.9000015258789,32.682,-24.886,-26.535,48.904,03/20/2023 18:44:03
71.0713502,31.618493,125.9000015258789,32.532,-24.362,-24.811,47.618,03/20/2023 18:44:03
71.0713502,31.618493,125.9000015258789,32.007,-26.460,-28.185,50.190,03/20/2023 18:44:03
71.0713502,31.618493,125.9000015258789,32.157,-27.060,-28.334,50.687,03/20/2023 18:44:04
71.0713502,31.618493,125.9000015258789,29.684,-26.311,-27.210,48.101,03/20/2023 18:44:04
71.0713502,31.618493,125.9000015258789,30.883,-25.111,-25.261,47.143,03/20/2023 18:44:04
71.0713502,31.618493,125.9000015258789,31.408,-25.861,-23.912,47.191,03/20/2023 18:44:04
71.0713502,31.618493,125.9000015258789,31.408,-25.036,-27.135,48.472,03/20/2023 18:44:04
71.0713502,31.618493,125.9000015258789,31.483,-24.586,-27.660,48.587,03/20/2023 18:44:05
71.0713502,31.618493,125.9000015258789,31.183,-26.161,-24.811,47.669,03/20/2023 18:44:05
71.0713502,31.618493,125.9000015258789,30.433,-25.411,-26.086,47.459,03/20/2023 18:44:05
71.0713502,31.618493,125.9000015258789,31.033,-26.760,-24.362,47.672,03/20/2023 18:44:05
71.0713502,31.618493,125.9000015258789,30.658,-27.810,-23.687,47.690,03/20/2023 18:44:05
71.0713502,31.618493,125.9000015258789,30.658,-28.559,-22.563,47.588,03/20/2023 18:44:06
71.0713502,31.618493,125.9000015258789,29.009,-29.309,-26.910,49.241,03/20/2023 18:44:06
71.0713502,31.618493,125.9000015258789,26.311,-28.484,-26.835,47.156,03/20/2023 18:44:06
71.0713502,31.618493,125.9000015258789,30.958,-20.689,-26.535,45.722,03/20/2023 18:44:06
71.0713502,31.618493,125.9000015258789,36.730,-24.137,-17.241,47.211,03/20/2023 18:44:06
71.0713502,31.618493,125.9000015258789,35.680,-22.038,-19.639,46.308,03/20/2023 18:44:07
71.0713502,31.618493,125.9000015258789,40.028,-21.813,-17.016,48.658,03/20/2023 18:44:07
71.0713502,31.618493,125.9000015258789,37.479,-29.084,-8.695,48.231,03/20/2023 18:44:07
71.0713502,31.618493,125.9000015258789,36.055,-24.586,-13.118,45.569,03/20/2023 18:44:07
71.0713502,31.618493,125.9000015258789,36.505,-26.835,-11.394,46.718,03/20/2023 18:44:07
71.0713502,31.618493,125.9000015258789,34.181,-24.062,-19.639,46.185,03/20/2023 18:44:08
71.0713502,31.618493,125.9000015258789,37.779,-25.861,-16.041,48.512,03/20/2023 18:44:08
71.0713502,31.618493,125.9000015258789,35.680,-28.185,-16.941,48.523,03/20/2023 18:44:08
71.0713502,31.618493,125.9000015258789,31.108,-24.512,-23.912,46.263,03/20/2023 18:44:08
71.0713502,31.618493,125.9000015258789,31.783,-23.987,-22.713,45.841,03/20/2023 18:44:08
71.0713502,31.618493,125.9000015258789,32.982,-25.186,-22.563,47.236,03/20/2023 18:44:09
71.0713502,31.618493,125.9000015258789,33.731,-23.687,-22.263,46.846,03/20/2023 18:44:09
71.0713502,31.618493,125.9000015258789,33.132,-25.111,-22.188,47.123,03/20/2023 18:44:09
71.0713502,31.618493,125.9000015258789,32.382,-24.811,-23.387,47.023,03/20/2023 18:44:09
71.0713502,31.618493,125.9000015258789,32.457,-24.661,-22.263,46.447,03/20/2023 18:44:09
71.0713502,31.618493,125.9000015258789,33.731,-24.512,-21.588,46.954,03/20/2023 18:44:10
71.0713502,31.618493,125.9000015258789,32.982,-24.661,-20.614,46.053,03/20/2023 18:44:10
71.0713502,31.618493,125.9000015258789,33.582,-22.862,-21.063,45.761,03/20/2023 18:44:10
71.0713502,31.618493,125.9000015258789,32.532,-25.036,-21.588,46.381,03/20/2023 18:44:10
71.0713502,31.618493,125.9000015258789,32.232,-25.186,-21.063,46.010,03/20/2023 18:44:10
71.0713502,31.618493,125.9000015258789,35.980,-25.261,-20.389,48.460,03/20/2023 18:44:11
71.0713502,31.618493,125.9000015258789,35.081,-24.287,-21.963,47.988,03/20/2023 18:44:11
71.0713502,31.618493,125.9000015258789,34.631,-23.687,-22.263,47.497,03/20/2023 18:44:11
71.0713502,31.618493,125.9000015258789,33.956,-22.563,-20.988,45.854,03/20/2023 18:44:11
71.0713502,31.618493,125.9000015258789,33.057,-23.237,-22.113,46.062,03/20/2023 18:44:11
71.0713502,31.618493,125.9000015258789,33.132,-24.137,-21.888,46.469,03/20/2023 18:44:12
71.0713502,31.618493,125.9000015258789,35.980,-22.787,-21.738,47.816,03/20/2023 18:44:12
71.0713502,31.618493,125.9000015258789,34.481,-23.012,-18.890,45.556,03/20/2023 18:44:12
71.0713502,31.618493,125.9000015258789,35.081,-23.912,-20.914,47.327,03/20/2023 18:44:12
71.0713502,31.618493,125.9000015258789,34.031,-23.012,-20.464,45.896,03/20/2023 18:44:12
71.0713502,31.618493,125.9000015258789,32.907,-21.813,-21.513,44.961,03/20/2023 18:44:13
71.0713502,31.618493,125.9000015258789,33.657,-22.413,-24.886,47.481,03/20/2023 18:44:13
71.0713502,31.618493,125.9000015258789,34.331,-22.488,-23.012,47.052,03/20/2023 18:44:13
71.0713502,31.618493,125.9000015258789,34.106,-20.839,-23.762,46.499,03/20/2023 18:44:13
71.0713502,31.618493,125.9000015258789,33.582,-19.789,-23.162,45.341,03/20/2023 18:44:13
71.0713502,31.618493,125.9000015258789,33.282,-18.890,-25.711,46.104,03/20/2023 18:44:14
71.0713502,31.618493,125.9000015258789,32.832,-18.965,-24.961,45.394,03/20/2023 18:44:14
71.0713502,31.618493,125.9000015258789,32.382,-21.063,-24.886,45.952,03/20/2023 18:44:14
71.0713502,31.618493,125.9000015258789,32.457,-22.188,-23.687,45.900,03/20/2023 18:44:14
71.0713502,31.618493,125.9000015258789,33.881,-20.764,-24.886,46.887,03/20/2023 18:44:14
71.0713502,31.618493,125.9000015258789,32.307,-21.663,-23.837,45.621,03/20/2023 18:44:15
71.0713502,31.618493,125.9000015258789,33.132,-21.588,-24.062,46.290,03/20/2023 18:44:15
71.0713502,31.618493,125.9000015258789,33.956,-21.813,-23.312,46.608,03/20/2023 18:44:15
71.0713502,31.618493,125.9000015258789,33.806,-21.813,-24.437,47.073,03/20/2023 18:44:15
71.0713502,31.618493,125.9000015258789,34.106,-21.063,-25.036,47.262,03/20/2023 18:44:15
71.0713502,31.618493,125.9000015258789,32.982,-20.539,-24.212,45.780,03/20/2023 18:44:16
71.0713502,31.618493,125.9000015258789,31.932,-19.714,-25.561,45.406,03/20/2023 18:44:16
71.0713502,31.618493,125.9000015258789,32.907,-21.138,-26.535,47.263,03/20/2023 18:44:16
71.0713502,31.618493,125.9000015258789,33.657,-21.288,-26.910,48.064,03/20/2023 18:44:16
71.0713502,31.618493,125.9000015258789,31.857,-19.189,-22.488,43.461,03/20/2023 18:44:16
71.0713502,31.618493,125.9000015258789,31.483,-18.965,-25.711,44.854,03/20/2023 18:44:17
71.0713502,31.618493,125.9000015258789,34.256,-20.839,-24.512,46.995,03/20/2023 18:44:17
71.0713502,31.618493,125.9000015258789,32.157,-19.864,-23.537,44.527,03/20/2023 18:44:17
71.0713502,31.618493,125.9000015258789,33.806,-19.414,-24.961,46.291,03/20/2023 18:44:17
71.0713502,31.618493,125.9000015258789,33.057,-19.339,-24.961,45.715,03/20/2023 18:44:17
71.0713502,31.618493,125.9000015258789,33.207,-19.264,-25.186,45.915,03/20/2023 18:44:18
71.0713502,31.618493,125.9000015258789,32.757,-18.590,-25.936,45.730,03/20/2023 18:44:18
71.0713502,31.618493,125.9000015258789,33.057,-20.314,-25.786,46.587,03/20/2023 18:44:18
71.0713502,31.618493,125.9000015258789,31.857,-20.089,-26.385,45.985,03/20/2023 18:44:18
71.0713502,31.618493,125.9000015258789,30.958,-19.339,-24.961,44.221,03/20/2023 18:44:18
71.0713502,31.618493,125.9000015258789,31.483,-19.789,-26.311,45.552,03/20/2023 18:44:19
71.0713502,31.618493,125.9000015258789,33.057,-20.539,-25.186,46.357,03/20/2023 18:44:19
71.0713502,31.618493,125.9000015258789,31.183,-20.764,-23.987,44.484,03/20/2023 18:44:19
71.0713502,31.618493,125.9000015258789,32.907,-19.339,-24.661,45.443,03/20/2023 18:44:19
71.0713502,31.618493,125.9000015258789,32.157,-19.264,-23.912,44.463,03/20/2023 18:44:19
71.0713502,31.618493,125.9000015258789,32.082,-20.089,-23.987,44.813,03/20/2023 18:44:20
71.0713502,31.618493,125.9000015258789,33.731,-19.864,-24.586,46.226,03/20/2023 18:44:20
71.0713502,31.618493,125.9000015258789,33.282,-21.213,-26.161,47.350,03/20/2023 18:44:20
71.0713502,31.618493,125.9000015258789,32.757,-20.539,-25.711,46.432,03/20/2023 18:44:20
71.0713502,31.618493,125.9000015258789,33.207,-20.539,-24.212,45.943,03/20/2023 18:44:20
71.0713502,31.618493,125.9000015258789,32.832,-20.464,-23.537,45.285,03/20/2023 18:44:21
71.0713502,31.618493,125.9000015258789,33.731,-19.114,-23.912,45.552,03/20/2023 18:44:21
71.0713502,31.618493,125.9000015258789,32.757,-20.464,-24.661,45.825,03/20/2023 18:44:21
71.0713502,31.618493,125.9000015258789,32.232,-20.464,-25.486,45.904,03/20/2023 18:44:21
71.0713502,31.618493,125.9000015258789,35.306,-19.414,-24.212,47.006,03/20/2023 18:44:21
71.0713502,31.618493,125.9000015258789,35.156,-19.789,-24.362,47.128,03/20/2023 18:44:22
71.0713502,31.618493,125.9000015258789,34.331,-19.189,-24.362,46.264,03/20/2023 18:44:22
71.0713502,31.618493,125.9000015258789,34.406,-21.063,-24.661,47.282,03/20/2023 18:44:22
71.0713502,31.618493,125.9000015258789,34.106,-21.213,-25.636,47.649,03/20/2023 18:44:22
71.0713502,31.618493,125.9000015258789,34.106,-19.714,-24.811,46.556,03/20/2023 18:44:22
71.0713502,31.618493,125.9000015258789,34.256,-19.639,-26.011,47.284,03/20/2023 18:44:23
71.0713502,31.618493,125.9000015258789,33.282,-19.564,-23.762,45.333,03/20/2023 18:44:23
71.0713502,31.618493,125.9000015258789,34.706,-19.414,-24.137,46.519,03/20/2023 18:44:23
71.0713502,31.618493,125.9000015258789,33.357,-20.988,-23.987,46.136,03/20/2023 18:44:23
71.0713502,31.618493,125.9000015258789,33.806,-20.614,-24.287,46.450,03/20/2023 18:44:23
71.0713502,31.618493,125.9000015258789,34.706,-20.988,-22.488,46.376,03/20/2023 18:44:24
71.0713502,31.618493,125.9000015258789,32.532,-20.539,-23.312,44.985,03/20/2023 18:44:24
71.0713502,31.618493,125.9000015258789,28.035,-23.462,-24.512,44.014,03/20/2023 18:44:24
71.0713502,31.618493,125.9000015258789,27.660,-21.813,-25.861,43.700,03/20/2023 18:44:24
71.0713502,31.618493,125.9000015258789,27.885,-24.586,-25.411,45.031,03/20/2023 18:44:24
71.0713502,31.618493,125.9000015258789,29.009,-24.586,-26.236,46.199,03/20/2023 18:44:25
71.0713502,31.618493,125.9000015258789,29.834,-26.086,-25.261,46.996,03/20/2023 18:44:25
71.0713502,31.618493,125.9000015258789,29.459,-26.460,-25.936,47.335,03/20/2023 18:44:25
71.0713502,31.618493,125.9000015258789,29.909,-27.960,-24.586,47.757,03/20/2023 18:44:25
71.0713502,31.618493,125.9000015258789,29.684,-23.762,-25.786,45.942,03/20/2023 18:44:25
71.0713502,31.618493,125.9000015258789,30.058,-25.636,-22.638,45.532,03/20/2023 18:44:26
71.0713502,31.618493,125.9000015258789,30.283,-24.886,-22.713,45.302,03/20/2023 18:44:26
